Id,GroupId,MatchId,Assists,Boosts,Damage,TotalKnocks,HeadshotKills,Heals,KillPoints,Kills,KillStreaks,LongestKill,MatchDuration,MatchType,NumGroups,RankPoints,Revives,RideDistance,RoadKills,SwimDistance,TeamKills,VehicleDestroys,WalkDistance,WeaponsAcquired,WinPoints,WinPercentage
eb73b2f4e57852,a82cca913dfe98,10ce3692a73b45,0,2,24.02,0,0,0,1111,0,0,0,1920,duo,41,-1,0,3423,0,0,0,0,1730,5,1425,0.6279
9f56b6722d4aa8,ff15c0a60dd6e5,5b7ba4b8e3dc0f,0,0,85.02,0,0,0,0,0,0,0,1871,squad,27,1500,0,0,0,0,0,0,75.52,1,0,0.1481
d7d22b02ac3fb2,083a7576be6f32,798bee059c6cee,0,0,0,0,0,0,0,0,0,0,1362,duo-fpp,43,1500,0,0,0,0,0,0,29.61,2,0,0.1304
e1192ca6ae01eb,beb01e899604a5,f0e2cd09fa5618,0,0,43.68,0,0,0,0,0,0,0,1374,duo-fpp,47,1519,0,0,0,0,0,0,49.4,2,0,0.125
f593beae842e7f,88709bc9fcf189,aa151e757bb190,1,0,186.7,0,0,0,0,1,1,10.37,1376,solo-fpp,97,1501,0,0,0,0,0,0,77.94,1,0,0.0816
3cb85e143afea5,edb50ce85a6350,b39ac522bdc660,3,4,307.8,0,1,10,0,3,1,57.44,1907,duo-fpp,45,1495,1,987.2,0,6.16,0,0,4683,10,0,1
b6a0c938bc933f,52bd3a290dbac8,3d8c26e9561211,1,0,31.35,0,0,0,1187,0,0,0,1830,solo,94,-1,0,0,0,0,0,0,143.3,3,1538,0.1443
2d5e8658d6a43c,3a0a81379b9acc,bef99097e8acc2,1,4,214.9,1,0,8,0,1,1,38.52,1311,squad-fpp,26,1595,0,3004,0,0,0,0,2003,2,0,0.6538
c0140cb7b65e5b,325da177f49781,a5e22a2857e108,2,3,295.5,2,1,2,0,3,1,101.4,1986,duo,44,1505,0,7534,0,0,0,0,2116,5,0,0.9318
a665de507daf81,83381f0c1ac183,9c01b0724f51b2,0,0,0,0,0,0,0,0,0,0,1888,squad,26,1500,0,0,0,68.8,0,0,104.9,0,0,0.1111
97588f81c3e7ec,db48af9b623fa7,c0d5a687ba75da,0,0,28.38,0,0,0,0,0,0,0,1782,squad-fpp,28,1441,1,713.5,0,0,0,0,965.2,5,0,0.3103
606223d1de58ef,b5cdb0cd64a2a9,b928c70eb45ac9,0,0,23.4,0,0,0,0,0,0,0,1468,duo-fpp,48,1514,0,0,0,0,0,0,67.24,1,0,0.1702
3ff77e912b95a4,3da0a0610b6578,a9586bc2797969,0,5,0,0,0,29,0,0,0,0,1882,solo,94,1508,0,759,0,0,0,1,2042,6,0,0.9263
d6add7958c918a,da4fd10a5ec29a,580a3d3acfe083,2,5,195.2,0,1,2,0,1,1,78.57,1904,squad,29,1459,1,7381,0,0,0,0,1816,7,0,0.8929
96ef1fdcf9f8cd,1a8b311a078379,c3d66f2f2133a5,0,3,113.5,1,0,3,0,2,1,20.64,1368,duo,49,1514,1,0,0,0,0,0,1304,6,0,0.8542
c18aa13dbc00d5,66962feffd6240,f667754f472d7f,0,1,24,0,0,0,1294,0,0,0,1457,duo,49,-1,0,0,0,0,0,0,149.7,1,1579,0.1042
a0d6107e342ffc,6a242f7cc077a5,acd50b74a28608,0,0,152.7,1,1,0,0,1,1,17.27,1290,duo-fpp,45,1610,0,0,0,0,0,0,2535,7,0,0.7872
92a6c45714396f,e72d030507bf58,8b43e707ef2e62,0,1,70.31,0,0,4,0,0,0,0,1352,duo-fpp,45,1506,0,0,0,0,0,0,1599,2,0,0.8261
ec7f40ed1b3c3d,d067572af9ccb8,f54c3f567ea422,1,1,323.6,3,0,0,1526,2,1,13.9,1445,squad,25,-1,0,0,0,0,0,0,388.3,5,1720,0.9643
e065c8d6ecc2e8,1ae9267016d325,55933dca8670ec,0,5,91.83,0,0,0,0,0,0,0,1450,duo-fpp,47,1500,0,0,0,0,0,0,2309,4,0,0.8913
582ff36c3bfeba,e25b23f1587363,9945b3b4242f66,0,3,175,0,0,2,0,2,1,16.05,1416,duo-fpp,47,1501,0,1098,0,0,0,0,1099,8,0,0.6596
8b0316c32afc58,af49a0531fc9d9,24bc75088e64b8,1,2,330.5,4,2,6,1347,5,3,183.2,1355,squad-fpp,25,-1,0,518,0,158,0,0,2833,4,1475,0.8462
8313de9294d4f7,8fa704a07f7b10,70242c4a86f71b,1,0,62.77,1,0,0,1481,0,0,0,1402,squad-fpp,30,-1,0,307.2,0,0,1,0,239.9,3,1564,0.3103
f7688eea9bb4a2,65864f8ffa5f53,c0693d10c7616c,1,0,200,2,0,0,0,1,1,3.582,1373,duo-fpp,45,1471,0,0,0,0,0,0,49.29,1,0,0.0889
8a174302f115ce,1fdf6823ff88ae,8f000fa3f3b23a,0,0,0,0,0,0,0,0,0,0,1703,duo-fpp,45,1513,0,2448,0,0,0,0,697.1,5,0,0.6222
7f0a6720b3e946,ead8df536027db,5564fe171366e6,0,2,491.7,0,0,1,0,4,1,46.74,1445,solo,91,1854,0,0,0,0,0,0,757.8,7,0,0.9375
4ff505aa8dbb31,49e509c45460ab,0b63789b5061b7,0,0,100,1,0,0,1246,1,1,11.14,1468,duo-fpp,45,-1,0,0,0,0,0,0,38.9,1,1510,0.1277
43d616897f1c3e,a1bb22db4a4036,c785a06c987401,1,0,123,0,0,1,0,0,0,0,1715,squad-fpp,27,1503,0,0,0,0,0,0,686.6,2,0,0.2308
0130126a59d9e7,d19b605a1a7135,3a8c89a9a7fe2b,0,2,248.1,2,1,2,0,2,1,7.202,1749,squad-fpp,25,1560,0,0,0,0,0,0,4264,5,0,0.9615
bdfbd4248c95f3,900d1a0e1e6f57,ff12e34f256726,0,0,0,0,0,0,0,0,0,0,1378,squad-fpp,27,1437,0,0,0,0,0,0,356.9,9,0,0.5556
b180c2b7bb3939,d270399643ba54,3249cfc2849f8e,0,1,24.48,0,0,3,0,0,0,0,1437,duo,47,1552,0,0,0,0,0,0,1719,4,0,0.6596
481724c57d110b,c42c3ced2c13a8,68629fe15a40c9,3,7,1098,7,5,4,0,12,2,71.19,1866,squad-fpp,26,1636,0,2689,0,0,0,0,3259,7,0,1
f1b1a563bbbdc3,b76b3b3528fa4c,c434131b90c255,0,1,89.27,1,0,5,0,1,1,5.016,1917,squad-fpp,27,1560,0,5550,0,0,0,0,1382,8,0,0.5
a83ab9d7b92086,9a1a548a2784d5,540e8395e34a7d,0,0,0,0,0,0,1211,0,0,0,1892,duo,47,-1,0,0,0,0,0,0,96.26,1,1484,0.0625
aa7158e2bb8cd3,5ed1115983f0b8,09e60c4572ce47,0,0,0,0,0,1,0,0,0,0,1867,squad-fpp,29,1522,0,3858,0,0,0,0,1765,2,0,0.5357
67fc37f7555e9d,a8d6fe763d1ebe,a8f7c032ff04dd,0,1,100,0,0,6,0,1,1,46.65,1852,solo-fpp,94,1554,0,0,0,0,0,0,1567,3,0,0.6598
59023fb9d80f16,6ee91f51ec22cb,9e3f2f30e03cfd,0,0,49.38,0,0,0,1141,0,0,0,1885,duo-fpp,46,-1,0,0,0,0,0,0,1810,3,1484,0.5106
29f639a47f6df0,3d0ddcb9c87ffc,33c5d1a1b857da,0,0,73.54,1,0,0,1068,0,0,0,1378,duo-fpp,48,-1,0,0,0,0,0,0,64.39,2,1427,0.1489
3c73c0984fda93,cee532f6112393,9d1eab8d1a010d,0,0,144.9,2,0,0,0,1,1,3.653,1244,squad-fpp,28,1509,0,0,0,0,0,0,101.4,2,0,0.5714
1f3979c3cf91ed,b0898318fba260,5e2b60f3d5ba42,0,4,403.2,0,0,2,0,3,1,12.51,1431,solo-fpp,92,1519,0,673.9,0,0,0,0,1482,5,0,0.837
411923142ca4f5,c822b46c60b11a,45f30826aacca9,2,5,287.9,0,0,15,0,1,1,71.8,1891,duo-fpp,48,1453,0,3765,0,0,0,0,3681,5,0,1
14bb4a4fbd0b73,dfff3d4d4e456b,f942817d155e51,0,0,30.1,0,0,1,0,0,0,0,1356,solo-fpp,93,1512,0,0,0,0,0,0,366.9,4,0,0.5053
f02db1f1a73826,8cfc5978c8700f,d3e079a726c383,0,0,200,1,1,0,0,2,1,8.084,1305,duo-fpp,46,1406,0,0,0,0,0,0,79.38,3,0,0.0638
d34b02cae310b5,cf32ee7b71bd04,9f7adb2562b5ed,0,0,0,0,0,0,1265,0,0,0,1312,duo-fpp,47,-1,0,0,0,0,0,0,0,0,1547,0
9baec9104ea567,c391582b67d50b,a6a205984d71c0,0,0,124.9,1,0,0,0,0,0,0,1759,squad-fpp,28,1467,0,0,0,0,0,0,199.3,3,0,0.1071
1ab281282807f8,a69f7e15cdf828,0a8d1b3d387360,0,0,39.6,0,0,0,0,0,0,0,1980,duo-fpp,47,1563,0,0,0,0,0,0,116.5,0,0,0.1702
7dabf3a3209e65,088affb4316d22,898de64a815d5e,0,0,52.27,1,0,0,0,1,1,24.46,1436,squad,27,1454,0,0,0,0,0,0,99.27,3,0,0.2692
ba00de9f2c2c6e,275e38a098d335,6c291f138eab68,1,0,42.8,1,0,0,0,0,0,0,1920,squad-fpp,28,1361,0,0,0,0,0,0,176.5,3,0,0.1111
cafb0501ab3861,ece29127e060b8,065b68094fe4b2,0,0,311.2,1,1,3,0,2,2,72.61,1863,duo-fpp,42,1488,2,2744,0,0,0,0,1527,6,0,0.5455
39b223cae1fdc0,a8e79466c0e960,31d74c424ee0b2,0,0,100,1,0,0,0,1,1,15.08,1815,squad-fpp,28,1444,1,0,0,0,0,0,395.8,3,0,0.1852
ac5c934eb88b48,e3cda45f259451,00f744d0539faa,2,7,373.1,3,0,13,0,1,1,6.899,1780,squad,28,1497,2,6607,0,0,1,1,2365,5,0,0.8571
0ec264cdaca8bd,7a2a7a6b9d9be8,2ecbc5f1944250,0,1,378.1,0,2,4,1072,5,1,114.1,1961,solo-fpp,93,-1,0,0,0,0,0,0,2128,9,1486,0.7368
d0810d44b170f2,713491878973bf,3c57b7f920e27a,0,0,0,0,0,0,0,0,0,0,1455,duo,49,1490,0,0,0,0,0,0,22.38,1,0,0.102
96f4712d7e20d3,ce83eabcb8666a,34b6efb03e0506,0,0,50.31,0,0,0,1367,0,0,0,1408,duo-fpp,48,-1,0,0,0,0,0,0,1623,4,1494,0.5833
36517b8037ab32,2e2f2eccc12d6f,e760e69912ff68,0,0,0,0,0,0,0,0,0,0,1859,squad-fpp,28,1467,0,1217,0,0,0,0,999.1,6,0,0.3793
7e53ce488650b3,2531042db3d110,a14039c15a8fa5,0,3,376.9,1,2,5,0,3,1,61.75,1421,duo-fpp,47,1500,0,0,0,79.87,0,0,3263,7,0,0.8936
141eca74fe2e1f,cf3c3db9765164,4f0de681c00584,1,8,546.6,4,3,2,1417,7,2,174,1403,squad-fpp,28,-1,1,183,0,23.71,0,0,3975,7,1450,0.9286
eebea92ffbea75,bc6cd9fdcd1db8,0b40aa03b0aabb,0,0,0,0,0,0,0,0,0,0,1770,squad-fpp,25,1464,0,0,0,0,0,0,0,0,0,0
1201b9bc2169e5,70fe5f11951e53,6617ea851ad2a0,0,0,52.6,0,0,0,1261,0,0,0,1247,squad,27,-1,0,0,0,0,0,0,78.4,4,1415,0.1481
9379ebc7c4761c,e1bb20818a5560,433b5218b0dc9a,0,0,0,0,0,0,1581,0,0,0,1365,solo-fpp,95,-1,0,0,0,0,0,0,0,0,1421,0.0526
76aaa19ee5372a,a20c85dc7f916c,32b09c2e240929,1,0,100,1,0,0,1529,1,1,21.36,1370,squad-fpp,29,-1,0,0,0,0,0,0,40.7,2,1477,0.25
dd5f7469dc2d1c,483204f420d211,27e7053191f2ba,2,6,642.9,1,1,1,0,3,1,152.5,1900,squad-fpp,25,1509,4,108.2,0,0,0,0,5090,6,0,1
530a4fb3a51626,f7b7313eb3669c,c434131b90c255,0,0,0,0,0,0,0,0,0,0,1917,squad-fpp,27,1500,0,604.3,0,0,0,0,36.27,0,0,0.0714
1345873cdf5a37,bbe963b6b94e49,83717f71012fb8,0,0,0,0,0,0,1000,0,0,0,1981,solo-fpp,94,-1,0,0,0,0,0,0,2208,7,1500,0.6064
a3aaa378dc3372,1d01b02aa083be,65299fd6db42e4,1,4,394.7,3,0,6,1489,3,1,36.52,1394,squad-fpp,26,-1,0,0,0,0,0,0,2284,5,1487,0.5926
3789086c4559e4,97e07e6c32e1c5,9d452def32d6ff,0,2,260.2,0,0,4,0,2,1,23.07,1893,solo-fpp,97,1567,0,0,0,0,0,0,1450,7,0,0.6701
5ec728e5d7e3aa,b5f73ea1e75fd2,ffb407ed43a609,1,1,184.3,0,0,1,0,1,1,124.2,1351,solo-fpp,93,1589,0,0,0,0,0,0,1283,6,0,0.7789
0ceddf03c5fc07,784e8ce4111075,05a3b7389f49f3,0,0,99.65,0,0,0,0,0,0,0,1412,squad-fpp,26,1500,0,0,0,0,0,0,91.35,4,0,0.12
c02517c116a49c,6aefdea39fe9cf,78f615d8946b49,0,0,20.4,0,0,0,1295,0,0,0,1835,solo-fpp,92,-1,0,0,0,0,0,0,71.99,2,1450,0.0538
659ca7dbfa3556,85fc9e1919fdef,52cc10e8a23813,0,1,0,0,0,1,0,0,0,0,1882,squad-fpp,29,1490,0,109.4,0,0,0,0,2091,4,0,0.4138
67a71dab09c4ad,aba8fe9282e5de,e1e9ca6ba2e354,0,0,143.2,1,0,0,1064,0,0,0,1808,duo,34,-1,0,0,0,0,0,0,57.92,2,1488,0.0714
cb04f36c04628d,5b090de42b910d,8b212f124b4b71,0,0,80.63,0,0,0,1279,1,1,8.96,1401,duo-fpp,46,-1,0,0,0,0,0,0,1278,4,1508,0.8913
7c049e7c409521,72c9309840f659,ae7a225a95fb07,0,0,0,1,0,1,0,0,0,0,1790,squad-fpp,30,1483,0,1529,0,0,1,0,1677,4,0,0.6552
e21c5bb2864575,46fdc4c8a5b554,3f2637e788f906,2,0,454.4,2,0,0,1135,2,1,152.5,1350,duo-fpp,46,0,0,0,0,0,0,0,3279,6,1480,0.9583
e3d4fe9689f69d,68d9cd5f0f27d4,17f047d370b5a9,0,7,493.8,0,1,4,0,4,1,95.07,1416,solo,92,1831,0,2828,0,0,0,0,1423,5,0,0.9789
ab3aa0aa66caf6,f0d80ad65796ed,9b9d75fbc40018,0,3,200,2,2,8,0,2,2,13.45,1880,squad-fpp,28,1494,1,5112,0,0,0,0,1175,4,0,0.3333
229f4a2519e19f,bf5f79fffe1341,20273b6607065f,0,2,186,2,0,1,1412,2,1,9.034,1388,squad,24,-1,3,0,0,0,0,0,2078,5,1541,0.96
0b020ebf21a237,606bbce56b03a9,9557358440c2da,1,4,78.25,0,0,4,1271,2,1,25.95,1417,duo-fpp,48,-1,0,0,0,0,0,0,2341,8,1519,0.8958
5befa522530818,a24590cfd9d4de,022a163e0d951e,1,2,57.28,0,0,5,0,0,0,0,1387,solo,89,1744,0,612.8,0,0,0,0,994.4,6,0,0.8696
41861acf973992,0941f73f9a1a4c,fb14b567d43e92,0,2,0,0,0,0,0,0,0,0,1409,duo-fpp,47,1503,0,2621,0,2.074,0,0,825.6,2,0,0.6383
5d6e02576fd433,7f860cd2bad514,0dbf6959cb01f5,0,1,0,0,0,0,0,0,0,0,1772,duo-fpp,47,1510,1,1231,0,0,0,0,1863,5,0,0.5625
ef76c0693fac23,5ebb937adb2353,d08d3a402457d7,0,0,0,0,0,0,0,0,0,0,1891,solo-fpp,93,1500,0,0,0,0,0,0,242,0,0,0.0714
01b3d7b491f1b6,fd4642fec2a94d,43f6a809cfcf17,0,0,0,0,0,0,0,0,0,0,1888,solo,93,1500,0,0,0,0,0,0,116.6,2,0,0.1939
8b5893384eb066,1e9b999ff7b642,ae47da4f64eb73,0,0,0,0,0,0,1169,0,0,0,1357,duo-fpp,49,-1,0,0,0,0,0,0,1745,8,1516,0.8958
5027171c2f6111,3f5e198346cc0d,6efd5dbf9c5b8a,0,0,83.46,0,0,0,1189,0,0,0,1446,solo,93,-1,0,0,0,0,0,0,71.36,1,1423,0.3333
311b96c641628a,94e7ddf744c7a8,1ceedf99057a89,0,0,58.05,0,0,0,1000,0,0,0,2153,normal-duo-fpp,39,-1,0,1394,0,0,0,0,347.5,6,1500,0.0526
5c46cf80d2de42,f8c0b8495db3c9,ee53f151cbce45,0,2,0,0,0,0,0,0,0,0,1950,squad-fpp,26,1500,0,5146,0,57.47,0,0,2963,8,0,0.5385
f45f86368ce834,7ef45fb5fbbf10,474ea53cc2732f,0,4,13.47,0,0,0,0,0,0,0,1948,solo-fpp,97,1532,0,6253,0,0,0,0,1011,5,0,0.6429
ee9dbc2f463234,275f158494ac6c,5df200e71a0dab,1,5,287.9,0,0,0,0,2,1,20.51,1361,solo-fpp,94,1570,0,0,0,0,0,0,2281,4,0,1
cfffbae185ef87,6c5b366c85cb0e,fe3cc0b029c15a,1,2,295.2,2,0,9,1431,2,1,292.9,1892,squad-fpp,29,0,1,5059,0,0,0,0,2297,5,1545,0.8929
175db266cc42b0,5228a43264ebcb,9e811c8ba3ee2d,0,0,30.1,0,0,7,0,0,0,0,1761,squad-fpp,27,1500,0,2121,0,0,0,0,3418,3,0,0.6296
7c615f4888d973,4c78c547ede1e7,f0a7f110537166,2,6,40.88,1,1,8,0,1,1,16.56,1426,squad-fpp,28,1852,0,1137,0,0,0,0,2679,7,0,0.7037
b292c9e372295b,8b4cbb2697f5da,dbb954fc8c4fbc,0,3,100,0,0,0,0,1,1,13.45,1426,solo-fpp,90,1497,0,631.8,0,4.988,0,0,2427,6,0,0.8495
7805f2d15df1d9,a70fbf762ff7da,99c36297e84d75,2,5,96.08,0,0,1,0,1,1,74.75,1775,squad,27,1480,0,4614,0,0,0,0,3402,6,0,1
5ed225f6388f66,be59136a1def33,439223474f9bf5,1,1,428.9,3,1,1,0,3,2,168.9,1353,squad,27,1692,1,0,0,0,0,0,2460,5,0,0.7308
c54790cfef52cb,9151263a036d3c,6ea26240f7a7e9,0,0,47.95,0,0,0,0,0,0,0,1388,solo,92,1497,0,0,0,0,0,0,171.2,2,0,0.3871
9fcaacc03075e6,b3e3a39dd1e976,098e1936fe4ee1,0,0,119.3,1,0,0,0,1,1,35.49,2026,duo-fpp,48,1500,0,0,0,0,0,0,353.1,3,0,0.0816
1e4c24fdcf412d,a6681a7103fb58,8801241676a3ce,0,0,0,0,0,0,0,0,0,0,1907,duo-fpp,48,1467,0,0,0,0,0,0,2320,8,0,0.5319
c7e14edf6e7d43,dcbced555b5e73,357110922f008c,0,0,64.21,0,1,1,0,1,1,39.75,1352,squad-fpp,29,1387,1,0,0,0,0,0,1017,5,0,0.5517
e6645380396259,24e620bf5e9566,3bae619ea1a1a9,0,1,0,0,0,4,1279,0,0,0,1345,squad-fpp,26,-1,0,0,0,0,0,0,2331,3,1561,0.6923
34cb31ae5f7cc3,206987d9e34b8a,262ea0b97d7e7f,0,0,0,0,0,1,0,0,0,0,1337,squad-fpp,27,1328,0,0,0,0,0,0,70.6,2,0,0.2692
fef0875649f4b2,d57c08d67a7115,04e8ce75303896,0,1,0,0,0,2,1270,0,0,0,1708,solo-fpp,93,-1,0,2511,0,0,0,0,1525,3,1487,0.5161
fc5c13995496d7,3a1b2c37dfffb0,63eb8f57d73933,0,0,0,0,0,0,0,0,0,0,1806,solo-fpp,92,1494,0,0,0,0,0,0,216.5,1,0,0.2396
0b95ccbe211066,dcafef64345f7e,09f61ff5e76d25,0,0,138.7,1,1,5,1000,1,1,3.808,1343,squad-fpp,27,-1,0,0.0126,0,108.1,0,0,2755,4,1500,0.5
803ed1b92706b2,10a60f42cbcbd9,4956a236289b14,0,0,152.3,2,0,0,0,2,1,5.295,1817,squad,27,1521,0,0,0,0,0,0,509.5,2,0,0.3571
62821a5bb495eb,1da794374672b2,fd522949b59233,1,0,200,1,2,0,1240,2,2,8.324,1896,duo-fpp,46,-1,0,0,0,0,0,0,45.6,2,1480,0.0425
9625b91eeb4011,377a714bcf116e,d0d514c3e30cc2,0,0,159,0,0,1,0,1,1,7.481,1769,squad-fpp,29,1499,1,0,0,0,0,0,337.4,3,0,0.1429
423c64afdffbf6,e741ef633c81df,9180091ad224b8,0,0,197.8,2,0,0,1174,2,1,28.99,1352,squad-fpp,30,0,0,0,0,0,0,0,101.5,2,1470,0.5172
f65185bb9753db,e2bedd28cabaa8,51393142eb1070,0,0,0,0,0,0,1357,0,0,0,1877,squad-fpp,28,-1,0,0,0,0,0,0,480.8,3,1489,0.2414
ec0bf89c548e17,32a26222f9ace5,18a6a063b877b2,0,0,166.2,0,1,0,1064,1,1,15.15,1319,solo-fpp,96,-1,0,0,0,0,0,0,42.58,1,1507,0.2737
ce7359a0b362a4,924bc50b9d1833,30d7706e181843,0,0,0,0,0,2,0,0,0,0,1313,squad-fpp,28,1485,0,0,0,0,0,0,2495,3,0,0.6552
ee337f7730fb33,dc08ae2ca510f2,b0b32f047724e8,0,0,0,0,0,0,0,0,0,0,1277,squad-fpp,30,1515,0,0,0,0,0,0,19.44,1,0,0
91bfa169ceed91,76f9dcc3101864,52db2311af97db,0,1,65.7,1,0,0,0,0,0,0,1425,squad,25,1383,0,0,0,0,0,0,375.5,2,0,0.25
3bcc4c1ede2d75,905ad9f8b43dcd,bacd3ea8a870ad,0,0,0,0,0,0,1672,0,0,0,1462,solo,59,-1,0,0,0,0,0,0,34.64,2,1555,0.1525
8370dd0a39ecae,be2835928a8307,5682bbac791de9,0,0,0,0,0,0,0,0,0,0,1409,duo,48,1433,0,0,0,0,0,0,536,7,0,0.4583
cc4422005cd101,4e5e9a26407ede,be5fef86aa3526,0,0,43.2,0,0,0,0,0,0,0,1399,squad-fpp,28,1470,0,0,0,0,0,0,8.265,1,0,0.1071
8f8dce7347d523,7d3a096f399cdd,22d1062ce66ef7,0,0,0,0,0,0,0,0,0,0,1348,solo,92,1524,0,0,0,0,0,0,9.652,1,0,0.0645
0b03cd75b13506,36662973bdae44,244d8e635be432,0,0,0,0,0,4,0,0,0,0,1783,squad-fpp,27,1508,0,0,0,0,0,0,243.7,2,0,0.1852
7ccae4e20d8619,bf89385303a4a4,ebba4225906ba7,0,1,49.5,0,0,1,1101,0,0,0,1935,squad,27,-1,0,1490,0,0,0,0,1499,6,1469,0.3462
700fe18c00aa98,de98a014ed503d,029f43bd637eb1,1,1,300,3,0,0,1079,1,1,34.92,1402,squad,24,-1,0,0,0,0,0,0,908.6,11,1499,0.6
8eef2d291e7572,ada39f7ab04b4a,18d61f75f1378a,0,1,278.5,1,0,2,1065,0,0,0,1386,squad-fpp,25,-1,0,0,0,0,0,0,339.8,3,1516,0.3846
b00a53558dc61d,dd245d24d5f3a7,e671e19c9b2852,0,3,0,0,0,2,0,0,0,0,1906,squad-fpp,26,1486,0,5688,0,471.8,0,0,3096,4,0,0.72
3f6d187a8a2374,0384173a13062c,d4f75d83ef638e,0,0,123.2,0,0,1,0,1,1,26.39,1699,squad-fpp,29,1521,0,0,0,0,0,0,369.9,5,0,0.5172
ebc6af1dc2df9d,cc2a0de139ef39,5d8a78f186dd61,0,3,100,1,0,2,0,1,1,5.315,1390,squad-fpp,30,1526,1,1101,0,0,0,0,2140,5,0,0.9655
d44ce220bf9684,ff94fb2119666c,bb67d9c3de7ac8,0,0,19.08,0,0,0,0,0,0,0,1801,squad-fpp,29,1500,0,0,0,0,0,0,1096,4,0,0.3333
f27b2a273ed74f,1aea2db0162775,0e93305ff19aa7,0,1,289,3,1,2,0,3,1,81.88,1875,duo-fpp,47,1507,0,0,0,40.17,0,0,983,4,0,0.5745
f82684c32e9b98,08c91a63305317,d7737f0a5d201b,0,6,499.7,3,0,15,1847,3,1,16.73,1775,squad-fpp,12,-1,0,3260,0,0,0,0,1873,6,1765,0.5455
369187ecfdb794,1bb8b47524a085,5bfbb1c915f632,0,2,0,1,0,0,0,0,0,0,1840,squad-fpp,29,1453,0,3800,0,0,1,0,927.2,4,0,0.5357
32cd137f6460b1,ede185959aabf7,5bae68c93d5a99,0,0,0,0,0,0,0,0,0,0,1879,solo,94,1596,0,6601,0,0,0,0,2768,5,0,0.7917
43dad721da1d60,4c5f8f47a35702,a9b08705cf3e98,0,0,70.56,0,0,0,1133,0,0,0,1275,duo-fpp,46,0,0,0,0,0,0,0,50.08,2,1459,0.3478
27733d16c4c0f4,ab78a8e7a71bc9,da35e4d367e76a,0,0,0,0,0,0,0,0,0,0,1776,squad-fpp,29,1352,0,0,0,0,0,0,55.47,0,0,0.2857
aa485328a988c4,2775a9b5944972,a66598f8d65cd2,0,1,100,1,0,1,1396,0,0,0,1364,squad-fpp,28,-1,0,0,0,0,0,0,104.6,1,1450,0.1429
83ff6447413b20,f62784e30e6e88,865d1a9c7058ad,0,0,77.96,0,0,0,1269,1,1,30.93,1418,duo-fpp,46,-1,0,0,0,0,0,0,1218,7,1523,0.5532
5cf85eb74d6c6a,0460bfa900bec2,97873d270bfb23,0,0,46.61,0,0,0,1000,0,0,0,1386,squad-fpp,27,-1,0,0,0,0,0,0,37.87,2,1500,0
672833ad9e9c3d,41d210e8e55296,462e08ffa03009,0,3,90.74,0,0,17,1126,0,0,0,1871,duo-fpp,47,-1,1,6144,0,0,0,0,2239,6,1501,0.898
0dac2109e381fc,035ffebd6254e2,1d9af1dc5ad6cf,0,2,0,0,0,0,0,0,0,0,1373,squad-fpp,29,1494,0,0,0,0,0,0,2678,7,0,0.9655
61ed5288eca7fb,b1fe8fc8aa5b06,f30b515257fe80,0,0,104.7,1,0,0,0,1,1,12.42,1378,squad-fpp,26,1150,0,0,0,0,0,0,206.2,3,0,0.0714
92f9ca3f918a99,825882d295f706,bb8502f3e113b0,1,2,180,0,1,1,0,1,1,18.94,1447,solo-fpp,92,1492,0,0,0,0,0,0,1471,3,0,0.8105
f24dbbcb6fe256,9fccb4286bbd05,066500e8f7daf6,0,0,0,0,0,0,0,0,0,0,1369,duo-fpp,46,1401,0,0,0,0,0,0,2.37,0,0,0
dd2c0093f2520a,c2be92f4ca35ff,980827f4307cd4,0,4,102.2,1,0,14,1422,0,0,0,1283,squad-fpp,29,-1,0,754.6,0,0,0,0,2372,4,1559,0.9286
9be9c93843b5f2,5f9d93b14d4ea5,0027a504cd3b0c,0,1,210,2,1,1,1361,1,1,32.8,1419,duo-fpp,50,-1,0,0,0,0,0,0,292,2,1512,0.551
2e601c19df9ea8,29b00ca0df6fbe,ada3caf8f454c1,0,0,58.8,0,0,0,0,0,0,0,1378,duo-fpp,46,1522,0,0,0,0,0,0,2651,8,0,0.7872
3c27404dc242d9,fca1b5a49be8d7,2b1c3dbaecee9e,0,0,52.7,0,0,0,0,1,1,13.33,1390,solo-fpp,90,1463,0,0,0,0,0,0,53.73,3,0,0.1304
2908b671bb183a,88cd1224e00998,e7bd39ede0d797,0,0,0,0,0,0,1030,0,0,0,1892,duo-fpp,46,-1,0,0,0,0,0,0,151.7,1,1495,0.1224
d85a2af3dc11b7,a1626cf3d81c6c,2cabb027a4906e,0,1,603.6,4,0,1,0,6,3,113.3,1267,squad-fpp,26,1493,0,0,0,0,0,0,2542,7,0,0.8889
94e5286bcb8a9d,f8a298d192b974,9eea8dd98530b7,0,1,100,0,1,0,1128,1,1,171.5,1383,solo-fpp,97,-1,0,0,0,95.5,0,0,2210,4,1441,0.9694
be0565b8899ccb,49882b0be42b9e,408e3994e039e3,2,3,551.4,3,2,1,1027,6,2,222.1,1812,duo-fpp,43,-1,0,1275,0,0,0,0,3757,6,1464,1
1c645d67ea1dae,073a808473e285,ade50c05d5f7bc,0,1,0,0,0,0,1363,0,0,0,1313,squad-fpp,27,-1,0,0,0,0,0,0,132,2,1524,0.1154
0263c0ae399221,e932584781f765,311ba1640527e0,0,2,86.78,1,0,0,0,2,1,10.63,1453,squad-fpp,29,1771,0,0,0,0,0,0,399.6,4,0,0.6071
